69.00,2,万事合实业,181,551,918,"['图书', '育儿/家教', '家教方法']",【老师推荐】5-14岁青少年儿童正能量书籍，好习惯养成全10册,4006162220,郑州万事合实业有限公司,4006162220,https://haohuo.jinritemai.com/views/product/item?id=3406481334049309114
11.53-169.91,0,,483,551,551,['其他'],拍单专用,,,,https://haohuo.jinritemai.com/views/product/item?id=3436141452999165576
99.00,0,武夷山福红岩生态茶业有限公司,271,551,880,['其他'],"2020明前首采,安吉珍惜白茶,足足八罐,一罐30克!",13960628275,武夷山福红岩生态茶业有限公司,13960628275,https://haohuo.jinritemai.com/views/product/item?id=3433478395143521098
99.00,2,优品精选店铺,42,550,1124,['其他'],【上衣+裤子】秋季新款运动套装,15658135098,西咸新区沣东新城浩华军百货店,15658135098,https://haohuo.jinritemai.com/views/product/item?id=3434258303096624396
234.91-53.46,1,,1,548,548,"['美妆', '香水彩妆', '香水']",【索博士】小羊皮随身香水（BABAOLI系列）,16628750670,航禾（上海）电子商务工作室,16628750670,https://haohuo.jinritemai.com/views/product/item?id=3436312409751610614
99.00,0,凯木欧二号店,417,548,959,['其他'],【皮鞋源头工厂】男士牛皮休闲鞋 顺丰全国包邮-521,15858746130,苍南县本发贸易有限公司,15858746130,https://haohuo.jinritemai.com/views/product/item?id=3428527908145222382
49.80,1,荣景苑图书,130,547,1011,['其他'],2册儿童青少年教育心理学解决厌学情绪中小学生学习态度方法技巧,18511526952,北京荣景苑图书有限公司,18511526952,https://haohuo.jinritemai.com/views/product/item?id=3431240987664590800
143.41-19.17,1,,0,546,546,"['食品饮料', '饮料冲调', '牛奶乳品']",认养一头牛达人推荐常温风味酸牛奶原味酸奶200克 2整箱共24盒,18036935717,杭州认养一头牛生物科技有限公司,18036935717,https://haohuo.jinritemai.com/views/product/item?id=3433870312981297540
69.00-99.00,1,集米温州大唐店,53,546,1749,['其他'],【捕蟑屋】超威蟑螂屋蟑螂剋星粘板貼大小通殺一窩端神器,14705531957,温州大唐网络服务有限公司,14705531957,https://haohuo.jinritemai.com/views/product/item?id=3419600715423841938
79.90,1,橙子柚子精品童装,545,545,545,"['母婴', '童装童鞋', '母婴套装']",卡通图案套装（90-140）,18069718803,湖州织里寅雅制衣厂,18069718803,https://haohuo.jinritemai.com/views/product/item?id=3436541067477033296
99.00,0,武夷三醉茶人,307,544,999,"['食品饮料', '茗茶', '红茶']",【送一壶二杯】正宗武夷山金骏眉红茶99元包邮,15305996043,武夷山三醉茶人茶业有限公司,15759183727,https://haohuo.jinritemai.com/views/product/item?id=3404547138477277254
59.90,1,Echo女装,136,544,3419,['其他'],127#早秋薄款针织开衫,13277694306,衣可尔（广州）服装有限公司,13277694306,https://haohuo.jinritemai.com/views/product/item?id=3433111467480748678
99.00,0,宇扬商行,0,543,3894,"['厨具', '茶具/咖啡具', '茶杯']",茶杯,,,,https://haohuo.jinritemai.com/views/product/item?id=3426897197109790428
69.90,1,徐州市杨小妞食品科技有限公司,185,543,970,"['食品饮料', '休闲食品', '熟食腊味']",五香 牛健子,15996885331,徐州杨小妞食品科技有限公司,15996885331,https://haohuo.jinritemai.com/views/product/item?id=3406036182163978764
47.15-242.73,1,,152,543,543,['其他'],毛衣背心马甲,18142868300,广州衣典印象服饰有限公司,18054257080,https://haohuo.jinritemai.com/views/product/item?id=3437089296446848260
79.00-99.00,2,百文斋图书,279,542,976,"['图书', '文化用品', '笔类/书写工具']",【0基础学练字】28天速成魔幻练字帖！,17537013345,菏泽市牡丹区百文斋书店,17537013345,https://haohuo.jinritemai.com/views/product/item?id=3401814280851591776
59.00,0, 北京卓鑫阁文化发展有限公司 ,482,542,542,['其他'],【全套共10册】儿童情绪管理与性格培养 儿童良好品格培养系列,13269278781,北京卓鑫阁文化发展有限公司,13269278781,https://haohuo.jinritemai.com/views/product/item?id=3432551788019091353
89.00,1,台州适度,27,542,1003,['其他'],188#单肩旅行包,18906563665,台州适度贸易有限公司,13295866000,https://haohuo.jinritemai.com/views/product/item?id=3423159203320214787
69.90,1,淑度旗舰店,93,541,1414,['其他'],四粒扣喇叭牛仔裤Y1899（80-125斤）,17716778773,株洲淑度服饰有限公司,17716778773,https://haohuo.jinritemai.com/views/product/item?id=3434258320410690354
39.00,1,小豆瓣童装,75,541,541,"['母婴', '童装童鞋', '母婴套装']",预售两件套 QT-3023【专柜价59前200名39】,13306824989,杭州右比服饰有限公司,17357296119,https://haohuo.jinritemai.com/views/product/item?id=3434859381731257793
99.00,0,LINEHITON创展专卖店,213,541,1908,['其他'],【99两双】爆款飞织透气女运动鞋 时尚百搭超轻女鞋 冲量清仓,15957761609,合肥创展电子商务有限公司,15957761609,https://haohuo.jinritemai.com/views/product/item?id=3431205418892926052
49.90,1,穆勒华菲旗舰店,299,540,776,['其他'],保罗 圣约翰四季情侣款款时尚运动休闲跑步鞋飞织潮鞋,19890367082,泉州威航贸易有限公司,19890367082,https://haohuo.jinritemai.com/views/product/item?id=3434731632249160701
69.00-99.00,0,捷旺,136,539,1347,"['礼品箱包', '精品男包', '男士钱包']",头层牛皮多卡位证件钱包多功能超实用,13932208977,保定捷旺商贸有限公司,15130409532,https://haohuo.jinritemai.com/views/product/item?id=3280450923889038641
49.90,1,楼公子旗舰店,99,538,1071,['其他'],彩虹中筒 8双（36-43码）,15858995891,义乌市初见服饰有限公司,15858995891,https://haohuo.jinritemai.com/views/product/item?id=3426248901861223482
105.22-92.38,1,,538,538,538,['其他'],羊毛宝宝可爱贝雷帽南瓜帽（2-8岁）,15594567234,湖州织里邦诚制衣厂,15594567234,https://haohuo.jinritemai.com/views/product/item?id=3431655155647555063
68.00,1,吉小果海鲜直发,172,538,1216,['其他'],连云港生蚝五斤/十斤装,18305120208,连云港吉小果食品有限公司,18305120208,https://haohuo.jinritemai.com/views/product/item?id=3409954817983270612
39.90-69.90,1,佰魅伊人优选店,176,537,1306,['其他'],【犯困必备神器】醒神棒提神醒脑学生抗疲劳神器,13416368567,广州佰魅斯日用品有限公司,13416368567,https://haohuo.jinritemai.com/views/product/item?id=3434257927295341719
69.00,0,鼎环服饰普通店铺,203,537,1021,"['服饰内衣', '内衣', '商务男袜']",【源头工厂直销】2020爆款超透气纯棉运动短袜,15705899868,义乌市鼎环服饰有限公司,15705899868,https://haohuo.jinritemai.com/views/product/item?id=3402558450482477407
59.80,1,博集天卷旗舰店,42,536,692,"['图书', '文化', '民俗文化']",【出版社直营】捡史 2020新书 郭论系列之“捡史”篇！ 郭德纲,15701619045,中南博集天卷文化传媒有限公司,15701619045,https://haohuo.jinritemai.com/views/product/item?id=3427787277567421830
99.00,0,LVK旗舰店,175,536,1455,"['美妆', '面部护肤', '喷雾']",LVK清控祛痘美背喷雾 一喷一抹精准灭螨痘 改善鸡皮健康皮肤！,,,,https://haohuo.jinritemai.com/views/product/item?id=3423873340417388151
69.00-99.00,0,高擎严选,146,536,1376,['其他'],【地板翻新神器】过年待客更有面子  木板实木复合家具专用精油,15866444039,临沂高擎电子商务有限公司,15192994317,https://haohuo.jinritemai.com/views/product/item?id=3386394229042457409
70.28-159.78,1,,536,536,536,['其他'],巴拉利尼 硅胶厨具套装4件套,17780695754,美滔美淘电子商务（北京）有限责任公司,17780695754,https://haohuo.jinritemai.com/views/product/item?id=3437014619850414232
205.79-29.53,1,,535,535,535,['其他'],秋冬季鞋子优惠价,13157698918,温岭炫宇商贸有限公司,13157698918,https://haohuo.jinritemai.com/views/product/item?id=3426435236752394517
99.00,1,贯全通达,326,535,878,['其他'],铁棍山药粉500g河南焦作温县垆土怀山药粉铁杆山药代餐粉,17638066515,河南贯全通达商贸有限公司,15738867757,https://haohuo.jinritemai.com/views/product/item?id=3414415562426709693
79.00-99.00,2,博壹化妆品品牌专营店,175,535,1215,"['个护清洁', '女性护理', '其他女性护理']",【买一送一】妈咪修护精华霜 淡化妊娠纹 夏天露出好肌肤,15679683668,杭州博壹电子商务有限公司,13097062090,https://haohuo.jinritemai.com/views/product/item?id=3415214686189292737
99.00,1,欧诗漫专卖店,0,534,663,['其他'],欧诗漫仙子补水保湿面膜-小马哥9.6,18781144904,杭州欧诗漫电子商务有限公司,18227062448,https://haohuo.jinritemai.com/views/product/item?id=3428536807317458861
88.00-48.00,1,绿色农场旗舰店,121,533,1642,['其他'],绿色农场浓姜精华洗发露男女清爽控油去屑养发生姜洗发水,18316485030,广州果润化妆品有限公司,18316485030,https://haohuo.jinritemai.com/views/product/item?id=3418305153571394382
69.00-99.00,0,三剑客小店,242,532,903,"['汽车用品', '汽车装饰', '车载支架']",【行车必备】多功能车载手机支架,13510208121,深圳市剑齿虎科技有限公司,13510208121,https://haohuo.jinritemai.com/views/product/item?id=3372325623438651884
49.90,1,九素问家居日用,82,530,1712,['其他'],线盘插座家用小型绕线盘带线加长创意拖线板接线插排卷线器,1,青岛九素问电子商务有限公司,13341225364,https://haohuo.jinritemai.com/views/product/item?id=3420899641619777353
69.80,1,云顶食品,239,529,862,"['食品饮料', '饮料冲调', '冲饮谷物']",鲜花藕粉酥，玫瑰花，茉莉花，桂花三个口味100g/X8盒/包邮,15971262749,云南德春绿色食品有限公司,15387222600,https://haohuo.jinritemai.com/views/product/item?id=3434992154102092677
89.00,1,KeepBeauty旗舰店,0,527,597,['其他'],KB万花筒唇釉,15168361355,北京咖本商贸有限公司,13521662801,https://haohuo.jinritemai.com/views/product/item?id=3431463041844264302
99.00,0,星稀服饰连锁店,38,527,1686,['其他'],【买一送一】两套四件，男士高档德绒保暖内衣，爆款来袭！,19941332286,温州星稀电子商务有限公司,19941332286,https://haohuo.jinritemai.com/views/product/item?id=3433522147849571265
99.00,0,春树暮云专营店,25,527,1677,['其他'],【驼奶粉6罐仅99】新疆原产 富含完全蛋白+矿物质 九瑾堂 320g/罐,055164931688,合肥春树暮云食品有限公司,15395181915,https://haohuo.jinritemai.com/views/product/item?id=3433472148096865663
68.00-98.00,2,艾然宜家工厂店,106,526,1175,"['家居日用', '家纺', '枕巾/枕套']",厂家直供   “艾草”-颈椎枕  ,19937700895,南阳艾然实业有限公司,19937700895,https://haohuo.jinritemai.com/views/product/item?id=3381142514957480060
59.90,1,独宠娇娃童装旗舰店,526,526,526,"['母婴', '童装童鞋', '母婴套装']",女童假两件套装,18857226066,湖州涅槃重生服饰有限公司,18857226066,https://haohuo.jinritemai.com/views/product/item?id=3432086752599406340
89.00-99.00,2,西域礼物,229,526,1094,['其他'],【天山乌梅】爵士山庄  500g/包,4008292555,深圳市龙华区西域礼物便利店,18122065699,https://haohuo.jinritemai.com/views/product/item?id=3432932745217723923
59.00,1,秋实,492,525,535,['其他'],【秀子家】1127#新品小香风针织开衫 D319,13922460853,广州秋实商贸有限公司,13922460853,https://haohuo.jinritemai.com/views/product/item?id=3435011333278544310
4.30-162.83,1,,6,525,525,['其他'],中小学必学文学人物—唐代篇,4006900066,中文未来教育科技（北京）有限公司,4006900066,https://haohuo.jinritemai.com/views/product/item?id=3424634962698199428
69.90,1,嗨潮童品牌店,169,524,1365,['其他'],T065--运动套装100-160码,17369557075,湖州轩腾服饰有限公司,17369557075,https://haohuo.jinritemai.com/views/product/item?id=3433679051603201472
98.00,1,耐彪男装旗舰店,116,524,1134,['其他'],耐彪2020秋冬爆款运动裤休闲裤男士学生薄款小脚裤子潮裤,18659228923,厦门市快沃电子商务有限公司,18659228923,https://haohuo.jinritemai.com/views/product/item?id=3433871341625986588
59.90,1,PRAMY柏瑞美旗舰店,81,524,873,"['美妆', '香水彩妆', '定妆喷雾']",PRAMY/柏瑞美定妆喷雾持久定妆保湿补水控油不脱妆快速定妆便携带,17718106905,上海礴原电子商务有限公司,17718106905,https://haohuo.jinritemai.com/views/product/item?id=3429809685300166409
257.25-74.03,1,,0,523,523,['其他'],kimtrue且初头皮净透清洁凝露KT去屑止痒控油洗发水凝露,13680306180,珠海鑫荣品牌管理有限公司,13680306180,https://haohuo.jinritemai.com/views/product/item?id=3428875048759491325
49.90,1,欢乐禧禧食品旗舰店,118,523,1567,['其他'],欢乐禧禧芝麻夹心海苔脆大片儿童宝宝孕妇零食紫菜烤海苔40g*5袋,18502049712,欢乐禧禧（福建）电子商务有限公司,18502049712,https://haohuo.jinritemai.com/views/product/item?id=3424421339472229439
42.99,1,韩韩良品童装,522,522,522,"['母婴', '童装童鞋']",女童冬装甜美格子可爱娃娃荷叶边加绒保暖衬衫衬衣2020新款CSE201,18663990360,焦作市小小韩贸易有限公司,18336886793,https://haohuo.jinritemai.com/views/product/item?id=3436471697363056804
87.73-299.86,1,,7,521,521,['其他'],R女士秋季新款家居服睡衣-AM-23034,18927098712,东莞蟠龙服装有限公司,18927098712,https://haohuo.jinritemai.com/views/product/item?id=3434459928323046800
79.00-59.00,0,拓中精选,164,521,1669,['其他'],【鲁克袋鼠】厂家直销纯手工大容量高档胸包-DX33-LY,18330209422,保定白沟新城拓中服装销售部,13832240718,https://haohuo.jinritemai.com/views/product/item?id=3427781797163977657
99.00,0,清新兰谷优选店,103,519,755,['其他'],【买两罐送两罐】武夷山罐装金骏眉250克*2+正山小种250g*2,15892172633,武夷山儒新电子商务有限公司,15892172633,https://haohuo.jinritemai.com/views/product/item?id=3424769219055747728
50.00,1,宝宝馋了官方旗舰店,12,516,4897,"['母婴', '营养辅食']",专享：宝宝馋了辅食添加料拌饭料儿童芝麻海苔肉松80g单罐装,13858494370,舟山馋文化电子商务有限公司,13395801180,https://haohuo.jinritemai.com/views/product/item?id=3434634568118986075
99.00,0,沃腾厨具专营店,0,516,516,"['食品饮料', '茗茶', '绿茶']",【新茶上市】正宗龙井茶片茶心 99元3斤 b,13043559669,平潭综合实验区沃腾商贸有限公司,13043559669,https://haohuo.jinritemai.com/views/product/item?id=3426073117464908669
39.90-79.90,1,艾迪瑞家居专营店,6,516,516,['其他'],艾迪瑞 创意可清洁牙刷架,18663962251,青岛艾迪瑞电子商务有限公司,18663962251,https://haohuo.jinritemai.com/views/product/item?id=3433853433843689661
49.00,1,当当官方旗舰店,126,515,1511,['其他'],【当当】瘦身，重启人生,0527-80876668,北京当当网信息技术有限公司,15338514584,https://haohuo.jinritemai.com/views/product/item?id=3435343974309745152
69.00,0,广顺香美妆店,240,515,818,"['美妆', '香水彩妆', '香水']",【专柜品质 买一送一】清新海洋味男士香水,13335972118,临沂广顺香日化有限公司,13173826893,https://haohuo.jinritemai.com/views/product/item?id=3400674987089206015
65.58-179.41,1,,514,514,514,['其他'],千惠 Doracome/哆可果汁奶茶美妆蛋VE亲水性干湿两用超软,17610577557,新泰市千惠优品电子商务有限公司,17610577557,https://haohuo.jinritemai.com/views/product/item?id=3436683411283120453
99.00-59.00,2,俱臻好茶,71,513,1077,['其他'],【2020新茶】高山云雾绿茶买一送五 6袋三斤 仅99元,4000072828,广州鸿渐网络科技有限公司,18998805068,https://haohuo.jinritemai.com/views/product/item?id=3430028625771145074
99.00,2,武汉佰礼珍藏贸易有限公司,177,513,1513,"['教育音像', '软件', '办公软件']",【车载必备歌曲】发烧女声碟片，精选丽声，让旅途更轻松,13006337241,武汉佰礼珍藏贸易有限公司,15507192913,https://haohuo.jinritemai.com/views/product/item?id=3401748619399938299
28.69-132.09,1,,46,512,512,['其他'],广药白云山韩熙淡斑霜,19914858406,广西厚憬电子商务有限公司,19914858406,https://haohuo.jinritemai.com/views/product/item?id=3435762780748303783
167.82-80.02,1,,512,512,512,['其他'],尔木萄散粉定妆粉8.5g持久控油学生平价送散粉刷,18130097625,上海端醇贸易有限公司,19155101782,https://haohuo.jinritemai.com/views/product/item?id=3409931781926207045
39.00-99.00,1,山核桃临安,24,511,717,['其他'],团圆人【 品质临安山核桃仁】560罐装分6罐,18106553505,杭州临安团圆仁食品有限公司,18106553505,https://haohuo.jinritemai.com/views/product/item?id=3424827437362579494
99.00-59.00,0,寿宁县南阳镇清心阁茶叶店,229,510,937,['其他'],【 不好喝包退】2020新茶高山云雾绿茶买一送五 共6袋足足三斤 ,15859355935,寿宁县南阳镇清心阁茶叶店,15859355935,https://haohuo.jinritemai.com/views/product/item?id=3433479597709226589
69.00,0,鑫仪百货,211,509,870,['其他'],可拍照，看很远,4007909977,广州鑫仪商贸有限公司,4007909977,https://haohuo.jinritemai.com/views/product/item?id=3432194436128483600
191.70-37.44,1,,10,509,509,['其他'],【小柠檬严选】 花氧精细眉笔,15216436358,广州柏林美诗医药生物科技有限公司,15216436358,https://haohuo.jinritemai.com/views/product/item?id=3434289544822922873
59.00,1,尚品图书专营店,14,508,536,"['图书', '经济', '中国经济']",【蚂蚁书苑】全5册眼界+格局+见识+情商+策略 励志书籍HX,18002155392,北京博文尚品图书有限公司,18811554755,https://haohuo.jinritemai.com/views/product/item?id=3434049170502228700
69.00,2,万事合实业,123,508,1003,"['图书', '童书', '励志/成长']",【班主任推荐】全套10册3-14岁儿童成长励志课外正版图书,4006162220,郑州万事合实业有限公司,4006162220,https://haohuo.jinritemai.com/views/product/item?id=3412387826761889214
99.00,2,京弗佳欣专卖店,248,507,1096,['其他'],【99元3件 鄂尔多斯山羊绒】专柜同款高档大牌羊绒衫潮品反季大甩,17355441292,安徽省佳欣电子商务有限公司,17355441292,https://haohuo.jinritemai.com/views/product/item?id=3434781513974165278
42.70,1,三只松鼠官方旗舰店,308,506,732,"['食品饮料', '休闲食品', '休闲零食']",直播推荐_【三只松鼠_约浪夹心海苔大片22gx10袋】休闲零食小吃,18655218894,三只松鼠股份有限公司,4008004900,https://haohuo.jinritemai.com/views/product/item?id=3428324747602218747
63.19-183.71,1,,505,505,505,['其他'],【果肉网校】中小学秋季数学特训班（限购1单）,13678990502,深圳果肉教育科技有限公司,16620490143,https://haohuo.jinritemai.com/views/product/item?id=3436321727901232917
66.27-273.59,1,,3,505,505,['其他'],【0-7岁】第Yi套儿童教养书（全五册）,15321991922,北京爱创思特文化传媒有限公司,15321991922,https://haohuo.jinritemai.com/views/product/item?id=3436645970006432690
79.00,0,雅克士顿军诺专卖店,177,504,710,"['服饰内衣', '服饰配件', '男士腰带/礼盒']",超值装79元两条！实心铜扣男士头层牛皮 SX1702,13336901288,佛山市军诺科技有限公司,13336901288,https://haohuo.jinritemai.com/views/product/item?id=3408262188526359415
90.62-25.55,1,,504,504,504,['其他'],【索博士】富勒烯多肽臻致口红套盒+唇膏一支,16628750670,航禾（上海）电子商务工作室,16628750670,https://haohuo.jinritemai.com/views/product/item?id=3436634893327706628
39.00,0,山行电商,137,504,1233,['其他'],美白护肤  淡化斑点  男女适用,15360437039,山行（广州）电子商务有限公司,13711628705,https://haohuo.jinritemai.com/views/product/item?id=3432224245239920401
218.99-2.25,1,,14,504,504,['其他'],日本MOTONOZEN 素之然双眼皮贴女肤色无痕自然隐形蕾丝网纱单双面,13732412037,上海猫黛贸易有限公司,15868942002,https://haohuo.jinritemai.com/views/product/item?id=3432595817993765549
58.00-98.00,0,嘉绒姐姐阿娟,352,503,996,"['生鲜', '水果', '苹果']",四川阿坝州小金青苹果酸甜可口一箱装,,,,https://haohuo.jinritemai.com/views/product/item?id=3363352710899479937
78.00,1,匡亦潮鞋旗舰店,184,503,1122,['其他'],2020秋季新款男士休闲鞋潮鞋运动百搭休闲鞋高帮男鞋韩版潮流板鞋,17750809360,泉州旅道电子商务有限公司,17750809360,https://haohuo.jinritemai.com/views/product/item?id=3430751756605337996
68.00-88.00,2,滨州金苹果电子商务有限公司,387,502,544,['其他'],苹果X摩纹手机壳,0769-82082109,滨州金苹果电子商务有限公司,13049705702,https://haohuo.jinritemai.com/views/product/item?id=3434987689483619503
45.15-233.89,1,,0,502,502,['其他'],2020新款秋冬卫衣,13779956743,厦门稚柚童电子商务有限公司,13779956743,https://haohuo.jinritemai.com/views/product/item?id=3436940510189725285
265.90-3.62,1,,0,501,501,['其他'],小米米家指甲刀五件套,4001005678,小米通讯技术有限公司,17156700524,https://haohuo.jinritemai.com/views/product/item?id=3434338578291911938
69.00,0,精品馆,499,501,519,['其他'],【69元300袋】胶原蛋白紧致睡眠冻膜 晚安面膜-M,02036796852,广州佳人化妆品有限公司,18924306691,https://haohuo.jinritemai.com/views/product/item?id=3426669531656005428
41.30-291.30,1,,1,501,501,"['食品饮料', '休闲食品', '休闲零食']",一味品二 65g 23种综合果蔬脆片蔬果干混合装果蔬干,15766760185,广州市一味品二贸易有限公司,15766760185,https://haohuo.jinritemai.com/views/product/item?id=3430307317609025101
49.90-79.90,1,青云服饰专营店,0,500,1500,['其他'],乐乐鱼儿童早教拼音有声挂图认知启蒙拼读训练按图识字玩具0-3岁6,13798276055,惠州市青云贸易有限公司,13798276055,https://haohuo.jinritemai.com/views/product/item?id=3435206168027486427
58.56-47.89,1,,500,500,500,['其他'],双立人旗下巴拉利尼博洛尼亚煎锅28cm 送锅盖+小锅铲,17780695754,美滔美淘电子商务（北京）有限责任公司,17780695754,https://haohuo.jinritemai.com/views/product/item?id=3436703348647142886
3.91-214.39,1,,0,500,500,['其他'],杜康N18 白酒52度 500ml,13356970458,卡菲尔（烟台）进出口有限公司,13356970458,https://haohuo.jinritemai.com/views/product/item?id=3436855399003910357
75.96-202.46,1,,27,499,499,['其他'],BE蓝牙耳机,13332638970,东莞市真丽实业投资有限公司,13332638970,https://haohuo.jinritemai.com/views/product/item?id=3437062616219024980
99.00,1,小米美妆店,499,499,499,['其他'],【小米推荐】初良优品益生菌牙膏,15637420007,河南百思黛生物科技有限公司,17036360881,https://haohuo.jinritemai.com/views/product/item?id=3435948484530967369
49.90-39.90,0,青姑娘的水果店,0,499,86696,"['生鲜', '水果', '奇异果/猕猴桃']",【坏果包赔】青姑娘四川红心猕猴桃20/24/30多规格可选 ,,,,https://haohuo.jinritemai.com/views/product/item?id=3427042545270698445
58.00,1,美合婴童服饰工厂店,205,498,532,"['母婴', '童装童鞋']",【MH0338】BFC9001厚棉水晶绒单马甲,19986783191,荆州市美合服饰有限公司,18872934997,https://haohuo.jinritemai.com/views/product/item?id=3426240408588576320
59.00,0,武夷山福红岩生态茶业有限公司,159,496,846,"['食品饮料', '茗茶', '花草茶']",正宗广西横县茉莉花茶，5袋400克，下单再送茶具一壶四杯 仅需59,13960628275,武夷山福红岩生态茶业有限公司,13960628275,https://haohuo.jinritemai.com/views/product/item?id=3433356259141779648
58.00,2,辰语精选,212,495,772,"['美妆', '香水彩妆', '香水']",【专属男香】魅力型男古龙香水 清新淡香持久男人味,4000210606,上海辰语生物科技有限公司,4000210606,https://haohuo.jinritemai.com/views/product/item?id=3406239138704430159
39.90,1,全保国际商贸,57,494,969,['其他'],【5.0升级款俯卧撑板】健身辅助器 多功能可折叠 在家练出好身材,15000229391,西安曲江新区全保福商贸店,13095870527,https://haohuo.jinritemai.com/views/product/item?id=3427380750322924439
198.00-0.00,0,南极人商铺,122,494,935,"['服饰内衣', '男装', '男士夹克']",【爆款推荐】南极人 中年男士夹克外套 ,13812974117,苏州友谊情家政服务有限公司,13812974117,https://haohuo.jinritemai.com/views/product/item?id=3362521563860731439
69.00-89.00,0,今日美创家居生活馆,176,494,639,['其他'],今日美创多口味小苏打液体牙膏焕白口气清新亮齿去黄牙垢护齿180g,15711376596,深圳市今日美创科技有限公司,18758909342,https://haohuo.jinritemai.com/views/product/item?id=3430030702345896804
99.00,0,RABBZOOM鹿爵专卖店,91,494,904,"['服饰内衣', '男装', '中老年男装']",【2020爆款】桑蚕丝休闲夹克，验货付款D4,4006663930,安徽鹿爵服饰有限公司,18205603845,https://haohuo.jinritemai.com/views/product/item?id=3427191073687142489
79.90,1,君君家工厂店,135,494,955,['其他'],大口袋连帽卫衣,15995931281,常熟市服装城陈志君服装商行,15995931281,https://haohuo.jinritemai.com/views/product/item?id=3435586790269030927
99.00,2,墨茶折扣店,89,493,759,['其他'],【茶农直发】十罐三种茶总重1000克，下单即送（紫砂壶，紫砂杯）,4006688302,上饶市浅墨茶业有限公司,18659022142,https://haohuo.jinritemai.com/views/product/item?id=3423028900337452351
49.90,1,酒仙网旗舰店,15,493,1494,"['酒类', '中外名酒', '葡萄酒']",法国法圣古堡启航干红葡萄酒750ml,4006179999,酒仙网络科技股份有限公司,15801496454,https://haohuo.jinritemai.com/views/product/item?id=3380495254796006695
99.00,2,尤伊百货商行,182,493,978,['其他'],尤一黄金玻尿酸气垫BB霜，遮瑕保湿不卡粉,13246850646,西安市高新区尤伊百货商行,18922318637,https://haohuo.jinritemai.com/views/product/item?id=3428848737789812039
89.00-59.00,0,玛吉斯日用百货,189,492,1022,"['家装建材', '厨房卫浴', '净水软水']",高效过滤水龙头净水器,,,,https://haohuo.jinritemai.com/views/product/item?id=3389365073188378226
89.90-59.90,1,美添好物,492,492,493,['其他'],奥卡菲娜烟管口红卸妆细管口红,18818550683,深圳市美添生物科技有限公司,18825270273,https://haohuo.jinritemai.com/views/product/item?id=3423318701250849280
54.11-245.33,1,,492,492,492,['其他'],生活日记DDG-D658电炖锅陶瓷隔水炖汤全自动家用煲汤锅电炖盅,13798276055,惠州爱优品电子商务有限公司,13798276055,https://haohuo.jinritemai.com/views/product/item?id=3344668824162188832
89.00,0,速凯百货工厂店,220,492,1382,['其他'],老花镜,4008260708,台州市速凯贸易有限公司,13665791150,https://haohuo.jinritemai.com/views/product/item?id=3431842727640359911
34.80-106.96,0,,0,491,491,['其他'],【刘丰著作】开启你的高维智慧（高维版）观照内心，觉醒高维。,,,,https://haohuo.jinritemai.com/views/product/item?id=3436108901559480496
49.00,1,Apple妈童装穿搭,147,490,490,['其他'],棒球男孩 男童秋冬外套,17357231853,湖州织里棒球服饰有限公司,17357231853,https://haohuo.jinritemai.com/views/product/item?id=3436859159306466939
79.00,0,弥云贸易,160,490,897,"['家居日用', '收纳用品', '收纳箱/盒']",【厨房收纳神器】Fa多功能高颜值厨具收纳盒 做饭看手机两不误,02160866155,上海弥曳网络科技有限公司,18912701168,https://haohuo.jinritemai.com/views/product/item?id=3405099245785768236
55.00,1,书宏文化,81,487,1597,"['图书', '中小学教辅', '幼小衔接']",【书宏斋】2020年一二年级年级考试通用看图写话范文训练彩印版,13767039928,抚州创艺信息科技有限公司,13687009586,https://haohuo.jinritemai.com/views/product/item?id=3431691823939254354
79.90,1,UNNYCLUB旗舰店,191,486,834,['其他'],韩国UNNY水润遮瑕液笔膏遮盖痘瑕熊猫眼学生女正品进口,17608476749,上海琦采网络科技有限公司,17608476749,https://haohuo.jinritemai.com/views/product/item?id=3432073711031847535
39.90,1,妆美堂,41,486,1033,['其他'],瘦脸神器睡眠绷带提升提拉小v脸部紧致下垂法令纹双下巴面罩,18927470560,妆美堂科技（深圳）有限公司,18927470560,https://haohuo.jinritemai.com/views/product/item?id=3425146274259855750
39.00,1,吴厂长好货严选,23,485,1912,"['服饰内衣', '男装', '男士马甲/背心']",吴厂长优选  BJ010001 户外立领休闲男加厚棉马甲,18762982141,苏州衣泽天下服饰有限公司,18762982141,https://haohuo.jinritemai.com/views/product/item?id=3434085778555313074
21.65-49.95,1,,0,485,485,['其他'],马大姐蛋仔小蛋糕380g,,北京康贝尔食品有限责任公司,18001206883,https://haohuo.jinritemai.com/views/product/item?id=3429850914838688274
69.00-99.00,1,泥喔贸易,182,484,2543,"['汽车用品', '美容清洗', '清洁剂']",【车内除臭】车内净化 整车杀菌除味,18117271086,上海泥喔贸易有限责任公司,18117271086,https://haohuo.jinritemai.com/views/product/item?id=3403105234204111429
38.47-50.00,1,,467,483,483,['其他'],【坏果包赔】广西脆柿纯甜月柿应季水果1/5/9斤包邮,18174127576,桂林美菜农业发展有限责任公司,18174127576,https://haohuo.jinritemai.com/views/product/item?id=3437270129694665909
10.22-80.45,1,,2,483,483,"['食品饮料', '粮油调味', '方便食品']",荞歌碗团碗秃山西特产4口味10碗分享装,18135173071,上海荞歌食品有限公司,18135173071,https://haohuo.jinritemai.com/views/product/item?id=3436464939290776552
